
zone;-565.59313964844;-127.40422058105;1665.03125;-369.93734741211;294.96875;1832.1336669922
line;462.45645141602;490.96875;1813.6340332031;457.85284423828;490.96875;1614.2513427734
line;826.59985351563;500.03125;1807.1044921875;830.34637451172;589.96472167969;1806.3907470703
line;795.96875;495.48394775391;1857.3972167969;795.96875;496.08325195313;1795.5690917969
line;796.62670898438;325.90542602539;1734.96875;797.81384277344;325.14193725586;1616.474609375
line;800.22467041016;199.03125;1734.6398925781;796.62670898438;325.90542602539;1734.96875
line;797.59704589844;199.53662109375;1614.03125;800.22467041016;199.03125;1734.6398925781
line;131.96875;43.180519104004;1755.3336181641;133.80822753906;42.320327758789;1614.1976318359
line;131.32321166992;-164.96875;1791.1911621094;131.96875;43.513988494873;1756.1022949219
line;52.207000732422;401.96875;1618.6845703125;53.729827880859;401.96878051758;1710.3522949219
zone;-632.96875;-777.27526855469;1614.03125;-452.59735107422;-184.37463378906;1984.8468017578
line;-275.06289672852;-1200.9813232422;1768.1977539063;-275.21051025391;-1200.8337402344;1669.0935058594
line;-276.03125;-1100.0629882813;1772.2850341797;-187.12797546387;-1094.96875;1772.580078125
line;-180.78080749512;-1094.96875;1771.9095458984;-179.76281738281;-1094.96875;1757.8193359375
line;-149.70387268066;-1109.1730957031;1763.4665527344;-171.91744995117;-1108.96875;1763.798828125
line;-148.67575073242;-1109.9074707031;1763.7989501953;-146.83993530273;-1111.21875;1724.0806884766
line;-96.004531860352;-1098.4609375;1721.0120849609;-144.88400268555;-1094.5904541016;1721.3251953125
line;-94.058128356934;-1098.6583251953;1721.6390380859;-93.182563781738;-1098.7471923828;1664.6656494141
line;9.4704742431641;-1331.5142822266;1662.9624023438;9.5134124755859;-1331.8148193359;1733.7481689453
line;22.132820129395;-1335.03125;1735.1885986328;26.736824035645;-1331.3731689453;1771.1196289063
line;17.506591796875;-1296.9252929688;1770.5750732422;26.773508071899;-1331.5100097656;1771.3060302734
line;124.96876525879;-1092.9423828125;1664.1319580078;125.21290588379;-1094.3359375;1775.6362304688
line;-276.03125;-1100.3559570313;1772.1376953125;-276.03125;-1187.2740478516;1773.5358886719
line;84.654357910156;-1258.96875;1663.0373535156;85.250541687012;-1258.96875;1731.2440185547
line;88.337120056152;-1277.3774414063;1736.0463867188;88.944412231445;-1277.2147216797;1770.6295166016
line;220.96875;-725.68817138672;1743.6589355469;219.28517150879;-726.48370361328;1614.03125
line;222.50701904297;-570.03125;1743.6497802734;220.96875;-726.72967529297;1743.2529296875
line;224.26965332031;-570.03125;1615.0021972656;222.96878051758;-570.63513183594;1743.6370849609
zone;264.54913330078;-1188.96875;1614.2749023438;653.13806152344;-465.02816772461;1836.96875
line;-425.09588623047;-675.03125;1915.5367431641;-425.0947265625;-675.03125;1798.7780761719
line;-430.99160766602;-768.58892822266;1917.96875;-425.09588623047;-675.03125;1915.5367431641
line;-428.7008972168;-768.96875;1797.9582519531;-426.15277099609;-766.96875;1916.3919677734
line;-159.92794799805;-452.97338867188;1742.96875;-158.37338256836;-455.61233520508;1614.03125
line;-49.135791778564;-451.52551269531;1742.96875;-159.92794799805;-452.97338867188;1742.96875
line;-47.983375549316;-454.03265380859;1615.0007324219;-48.739654541016;-451.0390625;1742.96875
line;-425.96875;-817.45428466797;1743.5034179688;-425.96875;-817.44500732422;1616.0776367188
line;-426.59033203125;-998.96875;1742.0749511719;-425.96875;-817.37493896484;1743.4167480469
line;-427.18948364258;-997.56982421875;1614.03125;-427.22662353516;-998.96875;1741.7087402344
line;-326.25839233398;-1033.2966308594;1614.03125;-327.8796081543;-1035.8354492188;1670.4573974609
line;-216.24122619629;-1025.9986572266;1671.2155761719;-327.97744750977;-1035.9333496094;1670.5628662109
line;-263.69253540039;-1094.96875;1775.0659179688;-263.69256591797;-1094.96875;1664.8568115234
line;-145.66015625;-1179.7043457031;1723.0329589844;-144.69131469727;-1178.7354736328;1758.4608154297
